lead time,average price,special requests,market segment type_Corporate,market segment type_Offline,market segment type_Online
229,89,0,0,0,1
38,60,0,0,1,0
1,100,0,0,1,0
90,90,1,0,0,1
20,75,0,1,0,0
95,93,1,0,0,1
4,110,0,0,0,0
55,104,0,0,1,0
23,60,0,0,1,0
118,114,1,0,0,1
54,140,0,0,0,1
12,85,0,0,1,0
97,76,0,0,0,1
140,109,2,0,0,1
273,95,0,0,1,0
10,161,1,0,0,1
125,114,1,0,0,1
22,84,0,1,0,0
2,100,1,0,0,1
1,96,1,0,0,1
5,110,1,1,0,0
74,109,0,0,1,0
41,85,0,1,0,0
25,0,0,0,0,0
30,161,2,0,0,1
51,123,0,0,0,1
21,136,1,0,0,1
0,85,0,0,0,1
44,98,2,0,0,1
10,111,0,0,0,1
127,86,0,0,1,0
143,121,0,0,0,1
52,137,1,0,0,1
115,76,0,0,1,0
237,89,0,0,0,1
47,89,1,0,0,1
226,70,1,0,1,0
59,119,1,0,0,1
69,120,0,0,1,0
200,152,2,0,0,1
36,126,0,0,0,1
9,75,0,1,0,0
19,169,2,0,0,1
65,118,1,0,0,1
3,95,0,0,0,1
24,119,2,0,0,1
159,144,0,0,1,0
105,71,0,0,0,1
36,152,2,0,0,1
55,104,0,0,1,0
19,52,2,0,1,0
27,99,1,0,0,1
100,93,2,0,0,1
102,101,0,0,1,0
44,107,0,0,0,1
57,90,1,0,1,0
14,92,1,0,0,1
0,0,0,0,0,1
87,79,0,0,0,1
156,14,0,0,0,1
1,60,0,0,1,0
14,100,0,0,1,0
11,130,1,0,0,1
125,84,1,0,1,0
28,171,0,0,0,1
38,95,0,0,0,1
80,136,0,0,1,0
16,173,1,0,0,1
24,146,2,0,0,1
20,99,1,0,0,1
75,65,0,1,0,0
63,121,0,0,0,1
1,140,0,0,0,1
214,90,1,0,0,1
206,102,0,0,0,1
12,85,1,0,1,0
32,73,0,0,1,0
189,109,0,0,0,1
1,82,0,0,0,1
105,75,0,0,1,0
53,135,1,0,0,1
227,92,0,0,0,1
92,106,0,0,1,0
67,132,0,0,0,1
280,94,1,0,0,1
180,102,0,0,0,1
45,96,1,0,0,1
150,101,0,0,1,0
180,100,1,0,1,0
87,118,0,0,0,1
15,79,0,0,0,1
24,85,0,0,1,0
0,134,3,0,0,1
7,169,0,0,0,1
36,123,1,0,0,1
57,111,2,0,0,1
161,128,0,0,0,1
152,101,0,0,0,1
122,85,0,0,1,0
211,100,0,0,1,0
5,110,1,1,0,0
157,90,0,0,0,1
4,145,2,0,0,1
289,67,0,0,1,0
2,147,0,0,0,1
237,80,0,0,0,1
67,68,0,0,1,0
0,178,0,0,0,1
68,130,1,0,0,1
122,114,1,0,0,1
51,85,0,0,1,0
56,72,0,0,1,0
2,109,1,0,0,1
37,75,1,0,1,0
63,89,0,0,0,1
140,70,0,0,1,0
163,116,0,0,0,1
64,0,1,0,0,0
109,0,0,0,0,0
4,95,1,0,0,1
1,135,2,0,0,1
203,95,1,0,0,1
6,171,2,0,0,1
274,96,1,0,0,1
5,84,0,0,0,1
19,129,2,0,0,1
40,111,0,0,0,1
2,95,0,0,0,0
203,90,0,0,0,1
6,137,1,0,0,1
45,96,2,0,0,1
135,107,1,0,0,1
91,121,2,0,0,1
23,109,0,0,1,0
121,95,0,0,0,1
37,105,0,0,1,0
118,110,0,0,1,0
245,110,0,0,1,0
180,70,0,0,1,0
29,119,2,0,0,1
102,109,0,0,1,0
5,75,0,0,0,1
85,81,0,0,0,1
133,76,1,0,0,1
115,76,0,0,1,0
103,130,3,0,0,1
12,124,2,0,0,1
89,75,1,0,1,0
67,91,1,0,0,1
99,81,0,1,0,0
122,85,0,0,1,0
88,138,1,0,1,0
4,169,0,0,0,1
51,68,1,0,0,1
45,88,0,0,0,1
8,56,0,0,1,0
93,60,0,0,1,0
145,118,0,0,0,1
23,79,1,0,0,1
56,120,0,0,1,0
183,110,1,0,1,0
11,136,1,0,0,1
90,150,2,0,0,1
33,85,0,0,1,0
197,86,1,0,0,1
34,90,2,0,0,1
78,95,1,0,1,0
81,66,2,0,0,1
73,140,1,0,0,1
30,85,2,0,0,1
54,102,0,0,1,0
112,100,0,0,1,0
21,72,0,0,0,1
4,146,1,0,0,1
245,75,0,0,1,0
160,131,1,0,0,1
83,84,1,0,0,1
48,111,0,0,0,1
46,134,1,0,0,1
9,79,1,0,0,1
44,75,0,0,1,0
36,112,0,0,1,0
159,144,1,0,1,0
69,140,1,0,0,1
21,81,0,0,0,1
33,75,2,0,0,1
21,60,0,0,0,1
128,116,0,0,0,1
110,139,1,0,0,1
0,135,0,0,0,1
1,66,0,0,0,1
67,72,0,0,1,0
41,69,0,0,1,0
179,72,1,0,1,0
27,120,0,0,1,0
18,99,1,0,0,1
182,117,2,0,0,1
0,108,0,0,1,0
22,140,0,0,1,0
18,160,1,0,0,1
92,76,1,0,0,1
16,112,1,0,0,1
71,95,0,0,1,0
4,90,0,1,0,0
256,115,1,0,1,0
69,135,2,0,0,1
40,70,0,0,1,0
91,82,0,0,1,0
262,63,0,0,0,1
49,69,0,0,0,1
233,90,0,0,1,0
199,98,1,0,0,1
8,91,1,0,0,1
30,125,1,0,0,1
5,129,1,0,0,1
129,101,3,0,0,1
221,65,0,0,1,0
276,116,0,0,1,0
195,76,0,0,1,0
47,65,0,0,0,1
16,131,1,0,0,1
99,137,2,0,0,1
164,115,0,0,1,0
1,110,0,0,0,1
3,83,1,0,0,1
182,97,1,0,0,1
182,98,0,0,0,1
193,149,1,0,0,1
4,106,2,0,0,1
42,94,0,0,0,1
1,65,0,1,0,0
5,146,0,0,0,1
37,132,1,0,0,1
1,128,0,0,0,1
1,149,1,0,0,1
161,126,0,0,0,1
74,101,0,0,1,0
275,110,0,0,1,0
118,110,0,0,1,0
29,87,0,0,1,0
71,120,0,0,1,0
39,90,0,0,0,1
82,99,1,0,0,1
68,86,0,0,0,1
256,115,1,0,1,0
22,94,2,0,0,1
245,58,1,0,0,1
103,115,0,0,1,0
59,121,2,0,0,1
4,89,0,0,0,1
152,107,1,0,0,1
179,141,0,0,0,1
4,116,0,0,1,0
22,87,1,0,0,1
60,92,1,0,0,1
168,130,0,0,0,1
29,84,0,0,0,1
0,135,0,0,0,1
11,155,1,0,0,1
32,124,1,0,0,1
172,94,0,0,0,1
119,137,0,0,0,1
51,119,0,0,0,1
120,140,0,0,0,1
10,113,0,0,1,0
44,75,0,0,1,0
8,171,1,0,0,1
110,86,1,0,0,1
77,149,2,0,0,1
65,139,0,0,0,1
5,100,0,1,0,0
14,100,0,0,1,0
65,79,0,0,0,1
4,95,0,0,1,0
14,95,0,0,0,0
11,85,0,0,1,0
21,129,1,0,0,1
13,79,0,0,0,1
35,153,0,0,0,1
52,132,0,0,0,1
37,96,1,0,0,1
19,93,2,0,0,1
69,120,0,0,1,0
156,96,0,0,0,1
102,63,1,0,0,1
39,74,2,0,0,1
94,132,2,0,0,1
217,76,3,0,0,1
78,125,0,0,0,1
0,106,0,0,0,1
141,90,0,0,0,1
68,112,0,0,0,1
76,76,1,0,0,1
88,76,0,0,0,1
166,110,0,0,1,0
28,110,0,0,0,1
72,60,0,0,1,0
100,140,1,0,1,0
23,95,0,0,0,0
198,90,0,0,1,0
283,111,1,0,0,1
279,110,0,0,1,0
20,79,0,1,0,0
29,161,2,0,0,1
170,72,0,0,1,0
41,79,0,0,0,1
86,32,1,0,1,0
98,116,0,0,0,1
109,114,0,0,0,1
60,85,0,0,1,0
12,65,0,1,0,0
59,89,2,0,0,1
0,89,0,1,0,0
224,96,1,0,0,1
0,65,0,1,0,0
172,108,0,0,0,1
89,72,2,0,0,1
23,82,0,0,0,1
91,67,0,0,0,1
39,129,0,0,0,1
52,130,1,0,0,1
131,129,0,0,0,1
1,124,1,0,0,1
124,90,1,0,0,1
192,117,1,0,1,0
39,81,1,0,0,1
105,58,0,0,1,0
5,110,0,1,0,0
48,105,1,0,0,1
19,135,0,0,0,1
245,110,0,0,1,0
54,130,0,0,0,1
268,78,0,0,1,0
78,85,0,0,0,1
150,90,1,0,1,0
75,67,0,0,0,1
0,106,2,0,0,1
7,126,1,0,0,1
203,122,1,0,0,1
9,79,1,1,0,0
30,116,1,0,0,1
0,67,0,0,0,1
158,93,1,0,1,0
4,141,0,0,0,1
176,125,0,0,1,0
22,65,0,1,0,0
25,68,0,0,1,0
31,135,1,0,0,1
135,90,0,0,1,0
27,131,1,0,0,1
12,65,0,1,0,0
188,130,0,0,1,0
39,109,0,0,1,0
58,75,0,0,1,0
76,90,0,0,1,0
92,100,0,0,1,0
245,110,0,0,1,0
9,166,1,0,0,1
125,108,0,0,0,1
7,95,0,1,0,0
181,129,2,0,0,1
39,109,0,0,1,0
57,115,1,0,0,1
12,132,1,0,0,1
14,170,2,0,0,1
35,118,2,0,0,1
68,85,0,0,0,1
78,69,1,0,0,1
77,72,0,0,0,1
64,168,1,0,0,1
252,106,0,0,0,1
65,146,0,0,0,1
152,56,0,0,1,0
164,100,0,0,1,0
257,101,0,0,1,0
8,119,1,0,0,1
102,109,0,0,1,0
24,89,0,0,0,1
112,115,1,0,0,1
148,130,3,0,0,1
108,85,0,0,0,1
12,87,2,0,0,1
27,115,1,0,0,1
132,96,1,0,1,0
35,89,3,0,1,0
175,99,1,0,0,1
8,156,0,0,0,1
35,75,1,0,1,0
87,82,1,0,0,1
27,77,0,0,0,1
270,70,0,0,1,0
150,101,0,0,1,0
29,85,0,1,0,0
113,138,0,0,0,1
192,68,0,0,1,0
151,80,0,0,1,0
70,168,3,0,0,1
93,90,0,0,0,1
60,140,1,0,0,1
44,96,0,0,1,0
9,78,0,0,0,1
13,125,1,0,0,1
56,159,0,0,0,1
16,95,0,0,0,0
87,89,1,0,0,1
58,94,1,0,0,1
6,68,0,0,1,0
195,121,1,0,0,1
61,92,0,0,0,1
60,96,2,0,0,1
14,129,1,0,0,1
80,96,1,0,0,1
49,60,0,0,1,0
113,115,2,0,0,1
5,110,1,1,0,0
117,105,2,0,0,1
61,80,1,0,0,1
42,88,0,0,0,1
250,90,0,0,0,1
14,169,0,0,0,1
79,90,1,0,0,1
3,0,1,0,0,0
33,139,0,0,0,1
197,160,0,0,1,0
174,70,0,0,1,0
75,90,0,0,0,1
63,112,0,0,0,1
13,149,1,0,0,1
5,65,0,0,1,0
73,131,1,0,0,1
1,122,0,0,0,1
28,74,0,0,0,1
19,81,1,0,0,1
70,146,0,0,0,1
111,82,1,0,0,1
64,103,0,0,0,1
14,101,1,0,0,1
210,67,1,0,0,1
60,65,1,0,1,0
180,70,0,0,1,0
174,70,0,0,1,0
99,81,0,1,0,0
206,90,0,0,0,1
215,99,0,0,0,1
251,73,1,0,0,1
112,131,0,0,0,1
90,88,0,0,0,1
0,95,1,0,0,1
96,103,0,0,0,1
31,67,0,0,0,1
145,65,0,0,1,0
41,66,0,0,0,1
3,79,0,0,0,1
119,76,1,0,0,1
110,108,1,0,0,1
120,87,0,0,0,1
74,109,0,0,1,0
31,95,0,1,0,0
60,60,0,0,1,0
72,115,1,1,0,0
124,94,0,0,1,0
50,112,0,0,0,1
35,104,2,0,0,1
131,81,1,0,1,0
132,162,2,0,0,1
70,80,0,0,1,0
33,79,1,0,0,1
0,12,0,0,1,0
1,75,1,0,1,0
16,137,2,0,0,1
219,108,0,0,1,0
91,52,1,0,0,1
112,134,1,0,0,1
214,90,1,0,0,1
5,70,0,0,1,0
15,54,0,0,1,0
104,74,0,0,0,1
163,110,0,0,1,0
7,91,2,0,0,1
54,100,1,0,0,1
47,65,0,1,0,0
116,61,0,0,1,0
32,85,1,0,0,1
71,137,1,0,0,1
105,150,0,0,0,1
46,78,2,0,0,1
19,165,1,0,0,1
65,75,0,0,1,0
77,79,2,0,0,1
6,69,3,0,0,1
11,151,1,0,0,1
71,120,0,0,1,0
2,148,1,0,0,1
14,89,2,0,0,1
12,68,0,0,1,0
91,80,0,0,1,0
77,76,0,0,0,1
145,114,1,0,0,1
1,81,0,0,0,1
4,80,0,1,0,0
47,128,1,0,0,1
106,85,0,0,0,1
0,109,0,0,1,0
26,120,0,0,1,0
162,105,0,0,0,1
106,84,2,0,1,0
177,100,0,0,1,0
29,148,1,0,0,1
261,67,0,0,0,1
34,80,0,0,1,0
11,95,0,0,0,1
21,124,0,0,1,0
210,72,0,0,1,0
54,81,0,0,1,0
61,75,0,0,1,0
103,115,0,0,1,0
203,90,1,0,0,1
0,160,0,1,0,0
105,75,0,0,1,0
74,101,0,0,1,0
149,105,0,0,0,1
61,125,0,0,1,0
37,99,1,0,0,1
96,72,1,0,0,1
137,117,2,0,0,1
15,99,0,0,0,1
131,105,0,0,0,1
35,107,1,0,0,1
29,67,0,0,1,0
270,110,0,0,1,0
150,118,1,0,0,1
98,91,0,0,0,1
4,64,0,0,1,0
72,108,0,0,0,1
233,86,0,0,0,1
166,110,0,0,1,0
31,148,1,0,0,1
74,101,0,0,1,0
49,60,0,0,1,0
58,66,1,0,0,1
0,95,0,0,0,0
123,123,0,0,0,1
75,168,2,0,0,1
126,136,2,0,0,1
69,79,2,0,0,1
1,60,0,0,1,0
4,75,1,1,0,0
7,170,2,0,0,1
42,80,1,0,0,1
279,80,1,0,1,0
210,96,0,0,0,1
78,100,0,0,1,0
158,114,1,0,0,1
85,151,2,0,0,1
33,131,0,0,0,1
199,128,1,0,0,1
35,153,2,0,0,1
120,72,0,0,1,0
27,113,2,0,0,1
21,67,0,1,0,0
34,177,0,0,1,0
14,82,0,0,1,0
198,63,2,0,0,1
185,90,1,0,0,1
1,170,1,0,0,1
67,79,1,0,0,1
19,104,2,0,1,0
136,106,1,0,0,1
103,115,0,0,1,0
1,65,1,0,0,1
32,99,1,0,0,1
107,137,2,0,0,1
80,136,0,0,1,0
94,137,0,0,0,1
57,0,1,0,0,1
1,91,1,0,0,1
20,129,0,0,0,1
61,78,0,0,1,0
18,64,0,0,1,0
28,104,2,0,0,1
7,115,2,0,0,1
3,166,1,0,0,1
78,110,2,0,0,1
40,112,0,0,0,1
59,105,0,0,0,1
18,129,0,1,0,0
7,96,1,0,0,1
10,106,2,0,0,1
118,107,3,0,0,1
23,87,0,0,1,0
52,115,1,0,0,1
37,74,1,0,0,1
150,135,0,0,0,1
44,94,0,0,0,1
30,117,1,0,0,1
3,130,1,0,0,1
123,107,2,0,0,1
200,90,1,0,0,1
82,74,1,0,0,1
77,116,0,0,0,1
45,111,0,0,0,1
11,65,1,1,0,0
58,116,1,0,0,1
3,113,2,0,0,1
11,90,0,1,0,0
92,79,2,0,0,1
152,90,1,0,0,1
166,110,0,0,1,0
64,94,1,0,0,1
193,160,0,0,0,1
16,76,0,1,0,0
164,100,0,0,1,0
6,79,1,0,0,1
32,109,1,0,0,1
41,65,1,0,1,0
42,71,1,0,0,1
127,113,2,0,0,1
192,95,0,0,1,0
50,74,1,0,0,1
26,147,0,0,0,1
12,89,0,0,0,1
70,125,1,0,0,1
8,85,1,0,1,0
3,161,1,0,0,1
65,152,0,0,0,1
137,75,0,0,0,1
94,72,0,0,0,1
65,143,2,0,0,1
44,75,0,0,1,0
54,88,0,0,0,1
188,130,0,0,1,0
70,100,0,0,1,0
18,82,1,0,0,1
1,71,0,0,0,1
13,85,1,0,1,0
44,74,1,0,0,1
169,63,0,0,1,0
73,0,0,0,0,1
86,105,0,0,1,0
110,85,1,0,0,1
0,158,0,0,0,1
273,87,0,0,1,0
103,78,0,0,0,1
21,162,2,0,0,1
249,80,0,0,0,1
31,116,0,0,0,1
99,80,0,1,0,0
55,104,0,0,1,0
10,129,1,0,0,1
44,85,0,0,1,0
1,169,1,0,0,1
2,72,0,0,1,0
9,87,1,0,0,1
176,90,1,0,0,1
107,150,0,0,0,1
46,89,1,0,0,1
113,90,1,0,0,1
211,100,0,0,1,0
18,0,1,0,0,1
94,106,0,0,1,0
102,101,0,0,1,0
260,56,1,0,0,1
283,69,1,0,0,1
119,127,0,0,0,1
75,12,0,0,1,0
9,130,1,0,0,1
102,109,0,0,1,0
249,119,0,0,0,1
4,76,0,0,1,0
55,104,0,0,1,0
3,85,0,0,1,0
31,129,2,0,0,1
1,65,0,1,0,0
92,103,1,0,0,1
145,128,0,0,0,1
156,45,0,0,1,0
61,72,1,0,1,0
156,130,0,0,0,1
204,76,3,0,0,1
106,121,0,0,0,1
5,99,0,1,0,0
37,105,0,0,1,0
188,130,0,0,1,0
141,108,2,0,0,1
77,140,0,0,0,1
77,105,1,0,1,0
0,133,0,0,0,1
154,80,0,0,1,0
169,103,1,0,0,1
186,80,0,0,1,0
118,107,1,0,0,1
0,89,0,0,0,1
134,85,2,0,0,1
90,81,0,0,1,0
12,85,0,0,1,0
62,89,2,0,0,1
12,89,1,0,0,1
31,71,1,0,0,1
5,133,1,0,0,1
10,127,0,0,0,1
2,134,1,0,0,1
107,139,1,0,0,1
74,109,0,0,1,0
8,156,1,0,0,1
30,116,0,0,0,1
159,70,0,0,1,0
0,100,1,0,0,1
38,133,0,0,0,1
2,57,1,0,0,1
67,85,0,0,0,1
34,150,2,0,0,1
168,85,0,0,1,0
26,110,2,0,0,1
20,89,2,0,0,1
198,80,0,0,1,0
35,119,2,0,0,1
3,155,1,0,0,1
80,100,0,0,1,0
115,72,0,0,1,0
192,121,1,0,0,1
1,146,0,1,0,0
262,73,0,0,0,1
210,86,0,0,1,0
0,106,0,0,0,1
38,130,2,0,0,1
3,95,0,0,0,0
202,96,1,0,0,1
2,94,0,0,0,0
50,52,2,0,1,0
5,90,0,0,1,0
82,72,1,0,0,1
69,76,1,0,0,1
151,71,0,0,1,0
60,126,1,0,0,1
79,75,0,0,1,0
49,65,1,0,0,1
6,95,0,0,0,1
7,83,0,0,0,1
33,122,2,0,0,1
59,81,0,0,1,0
102,80,0,0,1,0
53,120,0,0,1,0
40,60,0,0,1,0
132,144,1,0,0,1
13,149,0,0,0,1
35,94,1,0,0,1
20,139,0,0,0,1
70,100,0,0,1,0
143,100,0,0,1,0
111,132,1,0,0,1
57,90,1,0,1,0
260,108,3,0,0,1
22,65,0,0,0,1
36,102,2,0,0,1
4,159,2,0,0,1
131,103,1,0,0,1
180,120,0,0,1,0
221,80,0,0,1,0
8,125,0,0,0,1
63,105,1,0,0,1
84,177,2,0,0,1
36,104,0,0,0,1
11,58,0,0,1,0
29,97,0,0,0,1
21,65,0,1,0,0
87,141,0,0,0,1
2,45,0,0,1,0
46,56,1,0,0,1
29,152,2,0,0,1
19,115,1,0,0,1
131,105,1,0,0,1
221,115,2,0,0,1
48,130,0,0,1,0
71,78,0,0,0,1
46,48,0,0,0,1
48,80,0,0,0,1
7,95,0,1,0,0
9,81,0,0,0,1
63,94,2,0,0,1
174,70,0,0,1,0
129,139,2,0,0,1
104,97,0,0,0,1
46,60,1,0,1,0
36,102,2,0,0,1
6,99,0,1,0,0
1,147,1,0,0,1
0,109,0,0,1,0
17,81,0,0,0,1
251,100,2,0,0,1
87,90,0,0,1,0
114,76,2,0,0,1
129,80,0,0,1,0
250,99,1,0,0,1
0,109,0,0,1,0
162,115,0,0,1,0
162,70,0,0,1,0
90,123,0,0,1,0
151,80,0,0,1,0
169,106,0,0,1,0
60,75,0,0,1,0
224,65,1,0,1,0
29,60,0,0,1,0
0,90,0,0,0,1
195,121,0,0,0,1
1,139,2,0,0,1
34,108,2,0,0,1
20,122,0,0,0,1
81,111,1,0,0,1
192,95,0,0,1,0
7,112,1,0,1,0
103,118,0,0,0,1
205,85,2,0,0,1
59,102,0,0,0,1
155,89,0,0,1,0
33,78,1,0,1,0
28,147,1,0,0,1
63,80,0,0,1,0
33,95,1,1,0,0
41,110,0,0,1,0
179,90,1,0,0,1
92,113,3,0,0,1
1,119,1,0,0,1
100,72,2,0,0,1
33,67,1,0,0,1
4,59,0,0,1,0
60,80,0,0,0,1
37,94,1,0,0,1
255,62,0,0,1,0
221,65,0,0,1,0
275,106,0,0,0,1
1,0,1,0,0,0
78,130,3,0,1,0
219,84,0,0,1,0
0,110,0,1,0,0
47,79,1,0,0,1
16,80,1,0,0,1
4,87,1,0,0,1
0,98,0,0,0,1
39,90,1,0,0,1
89,139,1,0,0,1
83,104,0,0,0,1
0,65,0,1,0,0
81,80,0,0,1,0
17,97,0,0,0,1
180,70,0,0,1,0
57,105,0,0,0,1
99,92,0,0,0,1
140,70,0,0,1,0
189,109,0,0,0,1
3,152,3,0,0,1
0,90,1,0,1,0
59,126,0,0,0,1
30,121,0,0,1,0
17,85,0,0,1,0
53,80,0,0,1,0
0,90,1,0,0,1
252,106,0,0,0,1
62,76,1,0,1,0
4,169,2,0,0,1
163,115,0,0,1,0
166,110,0,0,1,0
3,126,1,0,0,1
19,131,1,0,0,1
12,91,0,0,0,1
198,99,0,0,0,1
80,74,0,0,1,0
27,120,0,0,1,0
18,118,0,0,0,1
3,100,0,1,0,0
0,54,0,0,0,1
130,114,1,0,0,1
2,72,1,0,0,1
3,80,0,0,0,1
215,96,0,0,0,1
0,85,1,0,0,1
211,78,0,0,0,1
16,31,1,1,0,0
148,116,0,0,0,1
212,70,0,0,1,0
6,111,3,0,0,1
96,84,1,0,0,1
38,135,0,0,0,1
192,95,0,0,1,0
36,168,2,0,0,1
86,120,1,0,0,1
37,105,0,0,1,0
36,137,0,0,0,1
34,161,1,0,0,1
103,115,0,0,1,0
19,82,2,0,0,1
7,90,1,0,0,1
13,123,2,0,1,0
6,89,0,0,0,1
1,91,2,0,0,1
59,108,1,0,0,1
70,61,2,0,0,1
20,88,1,0,0,1
124,46,1,0,1,0
50,108,1,0,0,1
100,76,1,0,0,1
97,134,2,0,0,1
15,85,0,0,1,0
105,89,0,0,0,1
140,103,1,0,0,1
168,171,1,0,0,1
188,130,0,0,1,0
24,58,1,0,1,0
119,99,0,0,0,1
122,85,0,0,1,0
48,159,0,0,0,1
101,85,0,0,0,1
3,79,1,1,0,0
5,65,0,1,0,0
85,52,0,0,0,1
64,116,0,0,0,1
10,97,0,0,0,1
76,89,1,0,0,1
7,0,0,0,0,0
39,117,1,0,0,1
14,69,0,0,1,0
115,99,1,0,0,1
40,72,0,0,0,1
88,96,0,0,1,0
193,120,0,0,1,0
11,90,0,1,0,0
4,77,1,0,0,1
118,110,0,0,1,0
45,79,0,0,0,1
213,130,0,0,1,0
138,94,0,0,1,0
166,110,0,0,1,0
143,132,1,0,0,1
32,62,2,0,1,0
132,121,0,0,0,1
57,79,2,0,0,1
45,80,0,0,0,1
118,109,0,0,0,1
33,96,2,0,0,1
240,140,0,0,0,1
139,130,0,0,0,1
28,99,2,0,0,1
20,70,0,0,0,1
43,150,2,0,0,1
9,129,1,0,0,1
64,83,0,0,0,1
116,61,0,0,1,0
4,109,1,0,0,1
74,149,0,0,0,1
59,75,1,0,1,0
196,85,0,0,0,1
68,90,0,0,1,0
2,77,0,0,1,0
38,125,1,0,0,1
84,76,1,0,0,1
168,85,0,0,1,0
4,73,0,0,1,0
131,103,1,0,0,1
187,112,0,0,0,1
138,130,0,0,0,1
2,114,2,0,0,1
24,157,0,0,0,1
63,90,0,0,0,1
26,85,0,0,1,0
18,151,2,0,0,1
9,178,2,0,0,1
110,76,1,0,0,1
103,115,0,0,1,0
11,76,0,0,0,1
47,130,2,0,0,1
6,135,1,0,0,1
22,75,0,1,0,0
258,110,0,0,1,0
177,100,0,0,1,0
15,88,0,0,0,1
41,177,1,0,0,1
263,110,0,0,1,0
22,106,0,0,0,1
86,99,2,0,0,1
239,112,0,0,1,0
79,89,0,0,0,1
66,75,0,0,1,0
151,88,1,0,0,1
0,105,0,0,1,0
47,90,0,0,0,1
221,115,2,0,0,1
63,137,2,0,0,1
9,103,1,0,0,1
26,104,1,0,0,1
38,60,0,0,1,0
162,158,0,0,0,1
106,111,0,0,0,1
3,95,0,0,0,0
5,0,0,0,0,0
34,94,1,0,0,1
71,63,1,0,0,1
45,159,2,0,0,1
46,73,0,0,0,1
170,78,0,0,1,0
219,76,0,0,1,0
231,86,0,0,0,1
56,116,1,0,0,1
1,111,2,0,0,1
92,90,0,0,0,1
91,113,0,0,0,1
9,160,1,0,0,1
24,115,2,0,0,1
8,132,2,0,0,1
48,149,1,0,0,1
33,62,0,1,0,0
63,103,1,0,0,1
3,68,0,0,1,0
35,97,1,0,0,1
213,130,0,0,1,0
65,136,0,0,0,1
44,75,0,0,1,0
2,0,2,0,0,1
37,123,0,0,0,1
9,148,2,0,0,1
0,151,1,0,0,1
24,81,2,0,0,1
31,147,0,0,1,0
1,79,0,1,0,0
165,83,1,0,0,1
41,105,2,0,0,1
78,70,1,0,0,1
86,100,0,1,0,0
93,63,0,0,1,0
89,87,1,0,0,1
145,114,0,0,0,1
20,81,0,0,0,1
77,86,0,0,0,1
56,82,0,0,1,0
53,149,0,0,0,1
192,102,0,0,1,0
18,96,1,0,0,1
10,119,0,0,0,1
49,94,3,0,0,1
118,119,0,0,1,0
187,96,0,0,0,1
162,96,0,0,1,0
32,126,2,0,0,1
59,129,2,0,0,1
105,110,0,0,1,0
26,115,0,0,0,1
12,97,0,0,0,1
35,110,1,0,0,1
20,110,0,0,0,0
3,95,0,0,1,0
162,115,0,0,1,0
104,102,0,0,0,1
69,120,0,0,1,0
74,88,2,0,0,1
58,90,1,0,0,1
0,85,0,0,1,0
192,95,0,0,1,0
30,88,2,0,0,1
9,106,1,0,0,1
172,70,1,0,0,1
191,49,0,0,1,0
39,140,0,0,0,1
42,126,1,0,0,1
59,74,1,0,0,1
40,174,1,0,0,1
35,70,0,0,1,0
78,160,1,0,0,1
182,122,1,0,0,1
35,133,1,0,0,1
31,63,0,0,1,0
36,53,1,0,0,1
123,76,0,0,0,1
138,121,1,0,0,1
95,107,0,0,0,1
235,90,1,0,0,1
115,131,0,0,0,1
105,75,0,0,1,0
12,100,3,0,0,1
54,146,2,0,0,1
99,81,0,1,0,0
89,82,0,0,0,1
28,134,1,0,0,1
36,171,3,0,0,1
102,109,0,0,1,0
259,96,0,0,0,1
25,75,0,0,0,1
16,98,1,0,0,1
129,112,0,0,0,1
247,115,1,0,1,0
6,136,1,0,0,1
8,56,0,0,1,0
76,135,1,0,0,1
95,79,0,0,1,0
5,89,0,0,0,1
106,72,0,0,1,0
49,131,0,0,0,1
11,57,1,0,0,1
193,65,0,0,1,0
24,111,0,0,1,0
89,75,0,0,1,0
8,127,0,0,0,1
73,75,0,0,1,0
84,105,1,0,0,1
286,117,1,0,1,0
83,96,1,0,0,1
65,149,3,0,0,1
9,95,0,0,1,0
13,96,0,0,0,1
147,124,1,0,1,0
13,129,2,0,0,1
92,60,0,0,1,0
67,95,0,0,1,0
200,161,2,0,0,1
10,118,0,0,0,1
13,90,1,0,0,1
28,109,1,0,0,1
63,159,0,0,0,1
26,119,1,0,0,1
118,110,0,0,1,0
188,130,0,0,1,0
174,99,1,0,0,1
57,105,0,0,0,1
102,101,0,0,1,0
64,130,0,1,0,0
140,76,2,0,0,1
100,150,1,0,0,1
112,129,0,0,0,1
245,80,0,0,1,0
179,108,1,0,0,1
20,145,1,0,0,1
39,101,0,0,1,0
15,86,0,0,1,0
175,96,1,0,0,1
29,122,2,0,0,1
5,63,1,0,0,1
17,95,1,0,0,1
31,125,2,0,0,1
4,0,2,0,0,1
29,129,1,0,0,1
21,102,1,0,0,1
230,96,0,0,0,1
64,100,0,0,1,0
21,80,1,0,0,1
11,90,0,1,0,0
87,96,0,0,0,1
62,60,1,0,0,1
1,85,0,0,1,0
113,89,0,0,0,1
2,0,1,0,0,0
263,67,0,0,1,0
127,63,1,0,1,0
37,80,1,0,0,1
80,160,0,0,1,0
110,93,0,0,0,1
209,111,0,0,0,1
52,158,2,0,0,1
158,107,0,0,0,1
169,94,1,0,0,1
202,109,0,0,0,1
4,99,0,1,0,0
34,112,0,0,0,1
83,80,0,0,1,0
86,120,0,0,1,0
4,124,0,0,0,1
40,70,0,0,1,0
